"","game_id","game_type","week","home_team","away_team","home_score","away_score","result","spread_line","home_win","away_win","tie"
"1014","2003_01_CHI_SF","REG",1,"SF","CHI",49,7,-42,-6.5,1,0,0
"1015","2003_01_OAK_TEN","REG",1,"TEN","OAK",25,20,-5,-3.5,1,0,0
"1016","2003_01_TB_PHI","REG",1,"PHI","TB",0,17,17,-3,0,1,0
"1017","2003_02_WAS_ATL","REG",2,"ATL","WAS",31,33,2,-3,0,1,0
"1018","2003_02_CLE_BAL","REG",2,"BAL","CLE",33,13,-20,-2.5,1,0,0
"1019","2003_02_DET_GB","REG",2,"GB","DET",31,6,-25,-7,1,0,0
"1020","2003_02_TEN_IND","REG",2,"IND","TEN",33,7,-26,-2.5,1,0,0
"1021","2003_02_BUF_JAX","REG",2,"JAX","BUF",17,38,21,3,0,1,0
"1022","2003_02_PIT_KC","REG",2,"KC","PIT",41,20,-21,-3.5,1,0,0
"1023","2003_02_HOU_NO","REG",2,"NO","HOU",31,10,-21,-8,1,0,0
"1024","2003_02_MIA_NYJ","REG",2,"NYJ","MIA",10,21,11,3,0,1,0
"1025","2003_02_SF_STL","REG",2,"STL","SF",27,24,-3,-3,1,0,0
"1026","2003_02_SEA_ARI","REG",2,"ARI","SEA",0,38,38,5,0,1,0
"1027","2003_02_CAR_TB","REG",2,"TB","CAR",9,12,3,-9,0,1,0
"1028","2003_02_CIN_OAK","REG",2,"OAK","CIN",23,20,-3,-12,1,0,0
"1029","2003_02_NE_PHI","REG",2,"PHI","NE",10,31,21,-4,0,1,0
"1030","2003_02_DEN_SD","REG",2,"SD","DEN",13,37,24,3,0,1,0
"1031","2003_02_CHI_MIN","REG",2,"MIN","CHI",24,13,-11,-9,1,0,0
"1032","2003_02_DAL_NYG","REG",2,"NYG","DAL",32,35,3,-7.5,0,1,0
"1033","2003_03_TB_ATL","REG",3,"ATL","TB",10,31,21,6.5,0,1,0
"1034","2003_03_PIT_CIN","REG",3,"CIN","PIT",10,17,7,4.5,0,1,0
"1035","2003_03_MIN_DET","REG",3,"DET","MIN",13,23,10,4,0,1,0
"1036","2003_03_KC_HOU","REG",3,"HOU","KC",14,42,28,7.5,0,1,0
"1037","2003_03_JAX_IND","REG",3,"IND","JAX",23,13,-10,-7.5,1,0,0
"1038","2003_03_NYJ_NE","REG",3,"NE","NYJ",23,16,-7,-6,1,0,0
"1039","2003_03_NO_TEN","REG",3,"TEN","NO",27,12,-15,-4.5,1,0,0
"1040","2003_03_GB_ARI","REG",3,"ARI","GB",20,13,-7,7.5,1,0,0
"1041","2003_03_STL_SEA","REG",3,"SEA","STL",24,23,-1,-3,1,0,0
"1042","2003_03_NYG_WAS","REG",3,"WAS","NYG",21,24,3,-1.5,0,1,0
"1043","2003_03_BAL_SD","REG",3,"SD","BAL",10,24,14,-1.5,0,1,0
"1044","2003_03_CLE_SF","REG",3,"SF","CLE",12,13,1,-7,0,1,0
"1045","2003_03_BUF_MIA","REG",3,"MIA","BUF",17,7,-10,-3,1,0,0
"1046","2003_03_OAK_DEN","REG",3,"DEN","OAK",31,10,-21,-5.5,1,0,0
"1047","2003_04_PHI_BUF","REG",4,"BUF","PHI",13,23,10,-3,0,1,0
"1048","2003_04_CIN_CLE","REG",4,"CLE","CIN",14,21,7,-4.5,0,1,0
"1049","2003_04_JAX_HOU","REG",4,"HOU","JAX",24,20,-4,2.5,1,0,0
"1050","2003_04_SF_MIN","REG",4,"MIN","SF",35,7,-28,0,1,0,0
"1051","2003_04_TEN_PIT","REG",4,"PIT","TEN",13,30,17,-3.5,0,1,0
"1052","2003_04_ARI_STL","REG",4,"STL","ARI",37,13,-24,-11.5,1,0,0
"1053","2003_04_NE_WAS","REG",4,"WAS","NE",20,17,-3,-3.5,1,0,0
"1054","2003_04_KC_BAL","REG",4,"BAL","KC",10,17,7,3,0,1,0
"1055","2003_04_SD_OAK","REG",4,"OAK","SD",34,31,-3,-7,1,0,0
"1056","2003_04_ATL_CAR","REG",4,"CAR","ATL",23,3,-20,-6,1,0,0
"1057","2003_04_DET_DEN","REG",4,"DEN","DET",20,16,-4,-12,1,0,0
"1058","2003_04_DAL_NYJ","REG",4,"NYJ","DAL",6,17,11,-3,0,1,0
"1059","2003_04_IND_NO","REG",4,"NO","IND",21,55,34,1.5,0,1,0
"1060","2003_04_GB_CHI","REG",4,"CHI","GB",23,38,15,4,0,1,0
"1061","2003_05_MIN_ATL","REG",5,"ATL","MIN",26,39,13,4.5,0,1,0
"1062","2003_05_CIN_BUF","REG",5,"BUF","CIN",22,16,-6,-7,1,0,0
"1063","2003_05_NO_CAR","REG",5,"CAR","NO",19,13,-6,-7,1,0,0
"1064","2003_05_OAK_CHI","REG",5,"CHI","OAK",24,21,-3,3.5,1,0,0
"1065","2003_05_ARI_DAL","REG",5,"DAL","ARI",24,7,-17,-7.5,1,0,0
"1066","2003_05_SEA_GB","REG",5,"GB","SEA",35,13,-22,-1,1,0,0
"1067","2003_05_DEN_KC","REG",5,"KC","DEN",24,23,-1,-3.5,1,0,0
"1068","2003_05_TEN_NE","REG",5,"NE","TEN",38,30,-8,-1,1,0,0
"1069","2003_05_MIA_NYG","REG",5,"NYG","MIA",10,23,13,-1.5,0,1,0
"1070","2003_05_SD_JAX","REG",5,"JAX","SD",27,21,-6,-3,1,0,0
"1071","2003_05_WAS_PHI","REG",5,"PHI","WAS",27,25,-2,-4.5,1,0,0
"1072","2003_05_DET_SF","REG",5,"SF","DET",24,17,-7,-7.5,1,0,0
"1073","2003_05_CLE_PIT","REG",5,"PIT","CLE",13,33,20,-7,0,1,0
"1074","2003_05_IND_TB","REG",5,"TB","IND",35,38,3,-4.5,0,1,0
"1075","2003_06_OAK_CLE","REG",6,"CLE","OAK",13,7,-6,-3.5,1,0,0
"1076","2003_06_PHI_DAL","REG",6,"DAL","PHI",23,21,-2,-1,1,0,0
"1077","2003_06_KC_GB","REG",6,"GB","KC",34,40,6,-2.5,0,1,0
"1078","2003_06_CAR_IND","REG",6,"IND","CAR",20,23,3,-4,0,1,0
"1079","2003_06_MIA_JAX","REG",6,"JAX","MIA",10,24,14,3.5,0,1,0
"1080","2003_06_NYG_NE","REG",6,"NE","NYG",17,6,-11,-2.5,1,0,0
"1081","2003_06_CHI_NO","REG",6,"NO","CHI",20,13,-7,-6.5,1,0,0
"1082","2003_06_HOU_TEN","REG",6,"TEN","HOU",38,17,-21,-8.5,1,0,0
"1083","2003_06_TB_WAS","REG",6,"WAS","TB",13,35,22,3.5,0,1,0
"1084","2003_06_BAL_ARI","REG",6,"ARI","BAL",18,26,8,6.5,0,1,0
"1085","2003_06_PIT_DEN","REG",6,"DEN","PIT",17,14,-3,-6.5,1,0,0
"1086","2003_06_BUF_NYJ","REG",6,"NYJ","BUF",30,3,-27,1,1,0,0
"1087","2003_06_SF_SEA","REG",6,"SEA","SF",20,19,-1,-3.5,1,0,0
"1088","2003_06_ATL_STL","REG",6,"STL","ATL",36,0,-36,-10,1,0,0
"1089","2003_07_NO_ATL","REG",7,"ATL","NO",17,45,28,3,0,1,0
"1090","2003_07_TEN_CAR","REG",7,"CAR","TEN",17,37,20,0,0,1,0
"1091","2003_07_BAL_CIN","REG",7,"CIN","BAL",34,26,-8,1,1,0,0
"1092","2003_07_SD_CLE","REG",7,"CLE","SD",20,26,6,-3.5,0,1,0
"1093","2003_07_DAL_DET","REG",7,"DET","DAL",7,38,31,3,0,1,0
"1094","2003_07_NE_MIA","REG",7,"MIA","NE",13,19,6,-6.5,0,1,0
"1095","2003_07_DEN_MIN","REG",7,"MIN","DEN",28,20,-8,-4,1,0,0
"1096","2003_07_PHI_NYG","REG",7,"NYG","PHI",10,14,4,-3,0,1,0
"1097","2003_07_GB_STL","REG",7,"STL","GB",34,24,-10,-4,1,0,0
"1098","2003_07_NYJ_HOU","REG",7,"HOU","NYJ",14,19,5,3.5,0,1,0
"1099","2003_07_WAS_BUF","REG",7,"BUF","WAS",24,7,-17,-3,1,0,0
"1100","2003_07_CHI_SEA","REG",7,"SEA","CHI",24,17,-7,-11,1,0,0
"1101","2003_07_TB_SF","REG",7,"SF","TB",24,7,-17,5,1,0,0
"1102","2003_07_KC_OAK","REG",7,"OAK","KC",10,17,7,4.5,0,1,0
"1103","2003_08_DEN_BAL","REG",8,"BAL","DEN",26,6,-20,-2.5,1,0,0
"1104","2003_08_DET_CHI","REG",8,"CHI","DET",24,16,-8,-3,1,0,0
"1105","2003_08_SEA_CIN","REG",8,"CIN","SEA",27,24,-3,3,1,0,0
"1106","2003_08_TEN_JAX","REG",8,"JAX","TEN",17,30,13,4.5,0,1,0
"1107","2003_08_NYG_MIN","REG",8,"MIN","NYG",17,29,12,-5.5,0,1,0
"1108","2003_08_CLE_NE","REG",8,"NE","CLE",9,3,-6,-4.5,1,0,0
"1109","2003_08_CAR_NO","REG",8,"NO","CAR",20,23,3,-3,0,1,0
"1110","2003_08_STL_PIT","REG",8,"PIT","STL",21,33,12,-1,0,1,0
"1111","2003_08_DAL_TB","REG",8,"TB","DAL",16,0,-16,-6,1,0,0
"1112","2003_08_SF_ARI","REG",8,"ARI","SF",16,13,-3,7,1,0,0
"1113","2003_08_HOU_IND","REG",8,"IND","HOU",30,21,-9,-13,1,0,0
"1114","2003_08_NYJ_PHI","REG",8,"PHI","NYJ",24,17,-7,-3,1,0,0
"1115","2003_08_BUF_KC","REG",8,"KC","BUF",38,5,-33,-5.5,1,0,0
"1116","2003_08_MIA_SD","REG",8,"SD","MIA",10,26,16,6.5,0,1,0
"1117","2003_09_JAX_BAL","REG",9,"BAL","JAX",24,17,-7,-7,1,0,0
"1118","2003_09_SD_CHI","REG",9,"CHI","SD",20,7,-13,-1,1,0,0
"1119","2003_09_OAK_DET","REG",9,"DET","OAK",23,13,-10,3.5,1,0,0
"1120","2003_09_CAR_HOU","REG",9,"HOU","CAR",14,10,-4,6,1,0,0
"1121","2003_09_IND_MIA","REG",9,"MIA","IND",17,23,6,-3,0,1,0
"1122","2003_09_NYG_NYJ","REG",9,"NYJ","NYG",28,31,3,3.5,0,1,0
"1123","2003_09_NO_TB","REG",9,"TB","NO",14,17,3,-8,0,1,0
"1124","2003_09_CIN_ARI","REG",9,"ARI","CIN",17,14,-3,3,1,0,0
"1125","2003_09_PIT_SEA","REG",9,"SEA","PIT",23,16,-7,-5,1,0,0
"1126","2003_09_PHI_ATL","REG",9,"ATL","PHI",16,23,7,6,0,1,0
"1127","2003_09_WAS_DAL","REG",9,"DAL","WAS",21,14,-7,-6,1,0,0
"1128","2003_09_STL_SF","REG",9,"SF","STL",30,10,-20,5,1,0,0
"1129","2003_09_GB_MIN","REG",9,"MIN","GB",27,30,3,-5.5,0,1,0
"1130","2003_09_NE_DEN","REG",9,"DEN","NE",26,30,4,-2,0,1,0
"1131","2003_10_TB_CAR","REG",10,"CAR","TB",27,24,-3,3.5,1,0,0
"1132","2003_10_HOU_CIN","REG",10,"CIN","HOU",34,27,-7,-4,1,0,0
"1133","2003_10_CHI_DET","REG",10,"DET","CHI",12,10,-2,0,1,0,0
"1134","2003_10_IND_JAX","REG",10,"JAX","IND",28,23,-5,6,1,0,0
"1135","2003_10_CLE_KC","REG",10,"KC","CLE",41,20,-21,-9,1,0,0
"1136","2003_10_ATL_NYG","REG",10,"NYG","ATL",7,27,20,-11.5,0,1,0
"1137","2003_10_ARI_PIT","REG",10,"PIT","ARI",28,15,-13,-7,1,0,0
"1138","2003_10_MIA_TEN","REG",10,"TEN","MIA",31,7,-24,-5.5,1,0,0
"1139","2003_10_SEA_WAS","REG",10,"WAS","SEA",27,20,-7,3,1,0,0
"1140","2003_10_MIN_SD","REG",10,"SD","MIN",42,28,-14,5.5,1,0,0
"1141","2003_10_BUF_DAL","REG",10,"DAL","BUF",10,6,-4,-4,1,0,0
"1142","2003_10_NYJ_OAK","REG",10,"OAK","NYJ",24,27,3,3,0,1,0
"1143","2003_10_BAL_STL","REG",10,"STL","BAL",33,22,-11,-6.5,1,0,0
"1144","2003_10_PHI_GB","REG",10,"GB","PHI",14,17,3,-4.5,0,1,0
"1145","2003_11_HOU_BUF","REG",11,"BUF","HOU",10,12,2,-7,0,1,0
"1146","2003_11_WAS_CAR","REG",11,"CAR","WAS",20,17,-3,-6,1,0,0
"1147","2003_11_STL_CHI","REG",11,"CHI","STL",21,23,2,6,0,1,0
"1148","2003_11_KC_CIN","REG",11,"CIN","KC",24,19,-5,6,1,0,0
"1149","2003_11_ARI_CLE","REG",11,"CLE","ARI",44,6,-38,-5,1,0,0
"1150","2003_11_BAL_MIA","REG",11,"MIA","BAL",9,6,-3,-5,1,0,0
"1151","2003_11_ATL_NO","REG",11,"NO","ATL",23,20,-3,-9,1,0,0
"1152","2003_11_NYG_PHI","REG",11,"PHI","NYG",28,10,-18,-3,1,0,0
"1153","2003_11_JAX_TEN","REG",11,"TEN","JAX",10,3,-7,-9,1,0,0
"1154","2003_11_SD_DEN","REG",11,"DEN","SD",37,8,-29,-8.5,1,0,0
"1155","2003_11_NYJ_IND","REG",11,"IND","NYJ",38,31,-7,-6,1,0,0
"1156","2003_11_MIN_OAK","REG",11,"OAK","MIN",28,18,-10,4.5,1,0,0
"1157","2003_11_DET_SEA","REG",11,"SEA","DET",35,14,-21,-11,1,0,0
"1158","2003_11_GB_TB","REG",11,"TB","GB",13,20,7,-3.5,0,1,0
"1159","2003_11_DAL_NE","REG",11,"NE","DAL",12,0,-12,-4,1,0,0
"1160","2003_11_PIT_SF","REG",11,"SF","PIT",30,14,-16,-4,1,0,0
"1161","2003_12_SEA_BAL","REG",12,"BAL","SEA",44,41,-3,-3,1,0,0
"1162","2003_12_IND_BUF","REG",12,"BUF","IND",14,17,3,3,0,1,0
"1163","2003_12_PIT_CLE","REG",12,"CLE","PIT",6,13,7,-3,0,1,0
"1164","2003_12_CAR_DAL","REG",12,"DAL","CAR",24,20,-4,-3,1,0,0
"1165","2003_12_SF_GB","REG",12,"GB","SF",20,10,-10,-3.5,1,0,0
"1166","2003_12_NE_HOU","REG",12,"HOU","NE",20,23,3,5,0,1,0
"1167","2003_12_DET_MIN","REG",12,"MIN","DET",24,14,-10,-10.5,1,0,0
"1168","2003_12_JAX_NYJ","REG",12,"NYJ","JAX",13,10,-3,-4,1,0,0
"1169","2003_12_NO_PHI","REG",12,"PHI","NO",33,20,-13,-5.5,1,0,0
"1170","2003_12_STL_ARI","REG",12,"ARI","STL",27,30,3,7,0,1,0
"1171","2003_12_CHI_DEN","REG",12,"DEN","CHI",10,19,9,-10.5,0,1,0
"1172","2003_12_TEN_ATL","REG",12,"ATL","TEN",31,38,7,6.5,0,1,0
"1173","2003_12_OAK_KC","REG",12,"KC","OAK",27,24,-3,-11,1,0,0
"1174","2003_12_CIN_SD","REG",12,"SD","CIN",27,34,7,3,0,1,0
"1175","2003_12_WAS_MIA","REG",12,"MIA","WAS",24,23,-1,-7,1,0,0
"1176","2003_12_NYG_TB","REG",12,"TB","NYG",19,13,-6,-6,1,0,0
"1177","2003_13_GB_DET","REG",13,"DET","GB",22,14,-8,6.5,1,0,0
"1178","2003_13_MIA_DAL","REG",13,"DAL","MIA",21,40,19,-3,0,1,0
"1179","2003_13_SF_BAL","REG",13,"BAL","SF",44,6,-38,-3,1,0,0
"1180","2003_13_PHI_CAR","REG",13,"CAR","PHI",16,25,9,-1.5,0,1,0
"1181","2003_13_ARI_CHI","REG",13,"CHI","ARI",28,3,-25,-4.5,1,0,0
"1182","2003_13_ATL_HOU","REG",13,"HOU","ATL",17,13,-4,-3,1,0,0
"1183","2003_13_NE_IND","REG",13,"IND","NE",34,38,4,-3.5,0,1,0
"1184","2003_13_BUF_NYG","REG",13,"NYG","BUF",7,24,17,-3,0,1,0
"1185","2003_13_CIN_PIT","REG",13,"PIT","CIN",20,24,4,-3,0,1,0
"1186","2003_13_MIN_STL","REG",13,"STL","MIN",48,17,-31,-6,1,0,0
"1187","2003_13_NO_WAS","REG",13,"WAS","NO",20,24,4,1,0,1,0
"1188","2003_13_DEN_OAK","REG",13,"OAK","DEN",8,22,14,3,0,1,0
"1189","2003_13_KC_SD","REG",13,"SD","KC",24,28,4,7.5,0,1,0
"1190","2003_13_CLE_SEA","REG",13,"SEA","CLE",34,7,-27,-6.5,1,0,0
"1191","2003_13_TB_JAX","REG",13,"JAX","TB",17,10,-7,3,1,0,0
"1192","2003_13_TEN_NYJ","REG",13,"NYJ","TEN",24,17,-7,3,1,0,0
"1193","2003_14_CIN_BAL","REG",14,"BAL","CIN",31,13,-18,-5,1,0,0
"1194","2003_14_SD_DET","REG",14,"DET","SD",7,14,7,-3,0,1,0
"1195","2003_14_CHI_GB","REG",14,"GB","CHI",34,21,-13,-7.5,1,0,0
"1196","2003_14_HOU_JAX","REG",14,"JAX","HOU",27,0,-27,-9.5,1,0,0
"1197","2003_14_SEA_MIN","REG",14,"MIN","SEA",34,7,-27,1,1,0,0
"1198","2003_14_TB_NO","REG",14,"NO","TB",7,14,7,-3,0,1,0
"1199","2003_14_WAS_NYG","REG",14,"NYG","WAS",7,20,13,-3,0,1,0
"1200","2003_14_DAL_PHI","REG",14,"PHI","DAL",36,10,-26,-5.5,1,0,0
"1201","2003_14_OAK_PIT","REG",14,"PIT","OAK",27,7,-20,-5.5,1,0,0
"1202","2003_14_IND_TEN","REG",14,"TEN","IND",27,29,2,-3.5,0,1,0
"1203","2003_14_ARI_SF","REG",14,"SF","ARI",50,14,-36,-10.5,1,0,0
"1204","2003_14_NYJ_BUF","REG",14,"BUF","NYJ",17,6,-11,-3,1,0,0
"1205","2003_14_KC_DEN","REG",14,"DEN","KC",45,27,-18,-3,1,0,0
"1206","2003_14_MIA_NE","REG",14,"NE","MIA",12,0,-12,-3,1,0,0
"1207","2003_14_CAR_ATL","REG",14,"ATL","CAR",20,14,-6,1,1,0,0
"1208","2003_14_STL_CLE","REG",14,"CLE","STL",20,26,6,5.5,0,1,0
"1209","2003_15_MIN_CHI","REG",15,"CHI","MIN",13,10,-3,3,1,0,0
"1210","2003_15_SF_CIN","REG",15,"CIN","SF",41,38,-3,-3,1,0,0
"1211","2003_15_ATL_IND","REG",15,"IND","ATL",38,7,-31,-7.5,1,0,0
"1212","2003_15_DET_KC","REG",15,"KC","DET",45,17,-28,-14.5,1,0,0
"1213","2003_15_JAX_NE","REG",15,"NE","JAX",27,13,-14,-6,1,0,0
"1214","2003_15_PIT_NYJ","REG",15,"NYJ","PIT",6,0,-6,-3,1,0,0
"1215","2003_15_SEA_STL","REG",15,"STL","SEA",27,22,-5,-7,1,0,0
"1216","2003_15_HOU_TB","REG",15,"TB","HOU",16,3,-13,-11.5,1,0,0
"1217","2003_15_BUF_TEN","REG",15,"TEN","BUF",28,26,-2,-5,1,0,0
"1218","2003_15_CLE_DEN","REG",15,"DEN","CLE",23,20,-3,-11.5,1,0,0
"1219","2003_15_BAL_OAK","REG",15,"OAK","BAL",20,12,-8,7,1,0,0
"1220","2003_15_CAR_ARI","REG",15,"ARI","CAR",17,20,3,7,0,1,0
"1221","2003_15_GB_SD","REG",15,"SD","GB",21,38,17,5,0,1,0
"1222","2003_15_DAL_WAS","REG",15,"WAS","DAL",0,27,27,3,0,1,0
"1223","2003_15_NYG_NO","REG",15,"NO","NYG",45,7,-38,-7.5,1,0,0
"1224","2003_15_PHI_MIA","REG",15,"MIA","PHI",27,34,7,-3,0,1,0
"1225","2003_16_ATL_TB","REG",16,"TB","ATL",28,30,2,-6.5,0,1,0
"1226","2003_16_KC_MIN","REG",16,"MIN","KC",45,20,-25,3,1,0,0
"1227","2003_16_NE_NYJ","REG",16,"NYJ","NE",16,21,5,3,0,1,0
"1228","2003_16_MIA_BUF","REG",16,"BUF","MIA",3,20,17,-3,0,1,0
"1229","2003_16_DET_CAR","REG",16,"CAR","DET",20,14,-6,-7.5,1,0,0
"1230","2003_16_WAS_CHI","REG",16,"CHI","WAS",27,24,-3,-4,1,0,0
"1231","2003_16_BAL_CLE","REG",16,"CLE","BAL",0,35,35,3,0,1,0
"1232","2003_16_NYG_DAL","REG",16,"DAL","NYG",19,3,-16,-12.5,1,0,0
"1233","2003_16_TEN_HOU","REG",16,"HOU","TEN",24,27,3,5.5,0,1,0
"1234","2003_16_NO_JAX","REG",16,"JAX","NO",20,19,-1,-3,1,0,0
"1235","2003_16_CIN_STL","REG",16,"STL","CIN",27,10,-17,-7,1,0,0
"1236","2003_16_SD_PIT","REG",16,"PIT","SD",40,24,-16,-6.5,1,0,0
"1237","2003_16_SF_PHI","REG",16,"PHI","SF",28,31,3,-7,0,1,0
"1238","2003_16_ARI_SEA","REG",16,"SEA","ARI",28,10,-18,-15.5,1,0,0
"1239","2003_16_DEN_IND","REG",16,"IND","DEN",17,31,14,-6.5,0,1,0
"1240","2003_16_GB_OAK","REG",16,"OAK","GB",7,41,34,5.5,0,1,0
"1241","2003_17_BUF_NE","REG",17,"NE","BUF",31,0,-31,-9.5,1,0,0
"1242","2003_17_SEA_SF","REG",17,"SF","SEA",17,24,7,-2.5,0,1,0
"1243","2003_17_PHI_WAS","REG",17,"WAS","PHI",7,31,24,9,0,1,0
"1244","2003_17_JAX_ATL","REG",17,"ATL","JAX",21,14,-7,-2.5,1,0,0
"1245","2003_17_CLE_CIN","REG",17,"CIN","CLE",14,22,8,-8.5,0,1,0
"1246","2003_17_STL_DET","REG",17,"DET","STL",30,20,-10,12,1,0,0
"1247","2003_17_IND_HOU","REG",17,"HOU","IND",17,20,3,9,0,1,0
"1248","2003_17_CHI_KC","REG",17,"KC","CHI",31,3,-28,-7.5,1,0,0
"1249","2003_17_NYJ_MIA","REG",17,"MIA","NYJ",23,21,-2,-3.5,1,0,0
"1250","2003_17_DAL_NO","REG",17,"NO","DAL",13,7,-6,1,1,0,0
"1251","2003_17_TB_TEN","REG",17,"TEN","TB",33,13,-20,-4,1,0,0
"1252","2003_17_MIN_ARI","REG",17,"ARI","MIN",18,17,-1,7.5,1,0,0
"1253","2003_17_CAR_NYG","REG",17,"NYG","CAR",24,37,13,4.5,0,1,0
"1254","2003_17_DEN_GB","REG",17,"GB","DEN",31,3,-28,-10,1,0,0
"1255","2003_17_OAK_SD","REG",17,"SD","OAK",21,14,-7,-6,1,0,0
"1256","2003_17_PIT_BAL","REG",17,"BAL","PIT",13,10,-3,-6,1,0,0
"1257","2004_01_IND_NE","REG",1,"NE","IND",27,24,-3,-3,1,0,0
"1258","2004_01_TEN_MIA","REG",1,"MIA","TEN",7,17,10,3,0,1,0
"1259","2004_01_JAX_BUF","REG",1,"BUF","JAX",10,13,3,-3,0,1,0
"1260","2004_01_DET_CHI","REG",1,"CHI","DET",16,20,4,-1.5,0,1,0
"1261","2004_01_BAL_CLE","REG",1,"CLE","BAL",20,3,-17,3.5,1,0,0
"1262","2004_01_SD_HOU","REG",1,"HOU","SD",20,27,7,-4.5,0,1,0
"1263","2004_01_SEA_NO","REG",1,"NO","SEA",7,21,14,2.5,0,1,0
"1264","2004_01_CIN_NYJ","REG",1,"NYJ","CIN",31,24,-7,-5.5,1,0,0
"1265","2004_01_OAK_PIT","REG",1,"PIT","OAK",24,21,-3,-3.5,1,0,0
"1266","2004_01_ARI_STL","REG",1,"STL","ARI",17,10,-7,-11,1,0,0
"1267","2004_01_TB_WAS","REG",1,"WAS","TB",16,10,-6,-2.5,1,0,0
"1268","2004_01_DAL_MIN","REG",1,"MIN","DAL",35,17,-18,-6.5,1,0,0
"1269","2004_01_NYG_PHI","REG",1,"PHI","NYG",31,17,-14,-9.5,1,0,0
"1270","2004_01_ATL_SF","REG",1,"SF","ATL",19,21,2,3,0,1,0
"1271","2004_01_KC_DEN","REG",1,"DEN","KC",34,24,-10,-3,1,0,0
"1272","2004_01_GB_CAR","REG",1,"CAR","GB",14,24,10,-3,0,1,0
"1273","2004_02_STL_ATL","REG",2,"ATL","STL",34,17,-17,-2,1,0,0
"1274","2004_02_PIT_BAL","REG",2,"BAL","PIT",30,13,-17,-4,1,0,0
"1275","2004_02_HOU_DET","REG",2,"DET","HOU",28,16,-12,-3,1,0,0
"1276","2004_02_CHI_GB","REG",2,"GB","CHI",10,21,11,-9,0,1,0
"1277","2004_02_DEN_JAX","REG",2,"JAX","DEN",7,6,-1,3,1,0,0
"1278","2004_02_CAR_KC","REG",2,"KC","CAR",17,28,11,-7,0,1,0
"1279","2004_02_SF_NO","REG",2,"NO","SF",30,27,-3,-7.5,1,0,0
"1280","2004_02_WAS_NYG","REG",2,"NYG","WAS",20,14,-6,3,1,0,0
"1281","2004_02_IND_TEN","REG",2,"TEN","IND",17,31,14,1.5,0,1,0
"1282","2004_02_SEA_TB","REG",2,"TB","SEA",6,10,4,3,0,1,0
"1283","2004_02_NE_ARI","REG",2,"ARI","NE",12,23,11,8,0,1,0
"1284","2004_02_CLE_DAL","REG",2,"DAL","CLE",19,12,-7,-4.5,1,0,0
"1285","2004_02_BUF_OAK","REG",2,"OAK","BUF",13,10,-3,-3.5,1,0,0
"1286","2004_02_NYJ_SD","REG",2,"SD","NYJ",28,34,6,3,0,1,0
"1287","2004_02_MIA_CIN","REG",2,"CIN","MIA",16,13,-3,-5.5,1,0,0
"1288","2004_02_MIN_PHI","REG",2,"PHI","MIN",27,16,-11,-3,1,0,0
"1289","2004_03_ARI_ATL","REG",3,"ATL","ARI",6,3,-3,-11,1,0,0
"1290","2004_03_BAL_CIN","REG",3,"CIN","BAL",9,23,14,1.5,0,1,0
"1291","2004_03_PHI_DET","REG",3,"DET","PHI",13,30,17,4.5,0,1,0
"1292","2004_03_HOU_KC","REG",3,"KC","HOU",21,24,3,-7.5,0,1,0
"1293","2004_03_CHI_MIN","REG",3,"MIN","CHI",27,22,-5,-12,1,0,0
"1294","2004_03_CLE_NYG","REG",3,"NYG","CLE",27,10,-17,-3,1,0,0
"1295","2004_03_NO_STL","REG",3,"STL","NO",25,28,3,-6,0,1,0
"1296","2004_03_JAX_TEN","REG",3,"TEN","JAX",12,15,3,-6,0,1,0
"1297","2004_03_SD_DEN","REG",3,"DEN","SD",23,13,-10,-9.5,1,0,0
"1298","2004_03_GB_IND","REG",3,"IND","GB",45,31,-14,-6,1,0,0
"1299","2004_03_SF_SEA","REG",3,"SEA","SF",34,0,-34,-10,1,0,0
"1300","2004_03_PIT_MIA","REG",3,"MIA","PIT",3,13,10,-2.5,0,1,0
"1301","2004_03_TB_OAK","REG",3,"OAK","TB",30,20,-10,-3,1,0,0
"1302","2004_03_DAL_WAS","REG",3,"WAS","DAL",18,21,3,-1.5,0,1,0
"1303","2004_04_NE_BUF","REG",4,"BUF","NE",17,31,14,5.5,0,1,0
"1304","2004_04_PHI_CHI","REG",4,"CHI","PHI",9,19,10,8.5,0,1,0
"1305","2004_04_WAS_CLE","REG",4,"CLE","WAS",17,13,-4,2.5,1,0,0
"1306","2004_04_NYG_GB","REG",4,"GB","NYG",7,14,7,-7,0,1,0
"1307","2004_04_OAK_HOU","REG",4,"HOU","OAK",30,17,-13,2,1,0,0
"1308","2004_04_IND_JAX","REG",4,"JAX","IND",17,24,7,4,0,1,0
"1309","2004_04_CIN_PIT","REG",4,"PIT","CIN",28,17,-11,-4,1,0,0
"1310","2004_04_NO_ARI","REG",4,"ARI","NO",34,10,-24,3.5,1,0,0
"1311","2004_04_ATL_CAR","REG",4,"CAR","ATL",10,27,17,-3.5,0,1,0
"1312","2004_04_NYJ_MIA","REG",4,"MIA","NYJ",9,17,8,5.5,0,1,0
"1313","2004_04_TEN_SD","REG",4,"SD","TEN",38,17,-21,3,1,0,0
"1314","2004_04_DEN_TB","REG",4,"TB","DEN",13,16,3,3,0,1,0
"1315","2004_04_STL_SF","REG",4,"SF","STL",14,24,10,4,0,1,0
"1316","2004_04_KC_BAL","REG",4,"BAL","KC",24,27,3,-6,0,1,0
